outer_fold,role,record_id,id_student
0,outer_train,d7bca00b8a95f532e05746f7a105f171120c4387404d747bac873b021989e20e,144801
0,outer_train,f58eb2baa99e436b91f637ef4e487c516c66310b82a8efc6a5a3e57ddd42edb3,145130
0,outer_train,9dc0195f5a39ebd7987a38bb25f1b6e57a3191c4155017ba63a7596b776ea4ed,146188
0,outer_train,f414da37113f311d9a4d0e8371283118bd1c3dab068fed01e983782d48de5f5f,151358
0,outer_train,d321dd45d474f8ec8dc7fcb0f0a39c6f2eea3eedbbca324021707bb9c49a38ed,155550
0,outer_train,f3b47002c083be595ad2f5a95b9800d5d586215d23157cd2c0fdc6caf7770b41,155854
0,outer_train,10f581e5e6aaa6ac3120aa53ff855a82c86b42c6b9eee092d27dcbe3dc28aa2c,164259
0,outer_train,c145512d02b5fc28b99c7edeecaf26ccde7a88e861516e8ab4f46ed831400f6b,167906
0,outer_train,89745feefa1725cb9e2f10a804203f7c0bf9e8f4dbc01fa0e465d4ee06a77bbf,168936
0,outer_train,ad60618c59d3ad7a7baddfee7b25ec21a80c6d4a06c7ce89ec813323d706b9fe,172112
0,outer_train,1b1c6fbd193c97e43accb18b6659ae629705765a533d88b6a09dac8d3103db23,175392
0,outer_train,97c8d594ebc40c5827f7085d8ca3084dc001fdc79ded12167d7f02bbc127b916,175991
0,outer_train,a2bf3c9704d02e2cc6c5b7188028d57927a0bf9546b8ef26d1576e8222329fba,180753
0,outer_train,92eccc2ad6290eb7a571317c0be898c21dfb9609f1e5fed42ec6b4bb133ac0b2,183096
0,outer_train,61a7039e2f0c019d92a079d3aed1f3201af92686384130bb581975288fb1871d,184271
0,outer_train,fb979b9f7a0ff14c3554a730a8278f4fe446f1bcb7c60196e84be674e29699be,185439
0,outer_train,a8bd9abe7a61d45faf25985795339d9e681e549a18d6e45c3562146435ec4271,186149
0,outer_train,a7632155b99bdf74e093eb32377b0c0e8561ac6d7012b9af7c4ce5439d818ecd,189879
0,outer_train,f5834c00ce483d5d103d89b523488406cf622aab3f5bb45043ac5843ef8a90ba,205350
0,outer_train,a62ff6f401f7e1d638fd5376a3ffafafb39de8d4c1843c6d9a5a157969a8ff10,205719
0,outer_train,2091783d17b1ec29702d79958836687c916043aaafdd4dd60d59d0800a826b52,227517
0,outer_train,880ee62ea3652ce4c609d99c8e664b09efcddfacbae6174142091753279cfc99,228222
0,outer_train,193e77dd00c3e0e25e52da1794eb18cda695916ac56c3873e8016f49945d7239,229179
0,outer_train,caaf168a6ee2ed3b1ae0022b7ff9f0c78866ea3f94885dd2ac386a947833158d,229361
0,outer_train,34c0b9fb102f8109fe0cedaf4cf4073d85fa9cbe8a0db74968830a3f320b64c6,231554
0,outer_train,5c6a889b5fc43de0c0280a806173c747e282a2bcd21f60fa9d4a344dfdc4ddb6,240712
0,outer_train,4ac1850b4d4863189cde4609435b8e071972a2888fd3c0986e137ef382902b08,241649
0,outer_train,6e9953e49d417c82c500ba0b0c24cd34063b478b9aa9a539c56714c1015a189d,241729
0,outer_train,412090fe47cf6fcfc386ef895ed8fac04293f82c45fcb2751132f7581c8788d7,242793
0,outer_train,9823f04218c62196272d1a53b6ece92bd5349eff37c1ae8aeee359909acf4453,256815
0,outer_train,92815f4354e1f123916b818b49f042214e2b79bec4a2c194d658b572dc357356,258392
0,outer_train,6a74a87053fb071c6a16747874a04a12b3c7b7be68151cad4ee292ac5802dc83,258894
0,outer_train,217469cdc9fbb47ba18e5e02faf796301a01486c392fec3750fcd3bccbd92aa4,260355
0,outer_train,65b5ffcb3de3ba752b73eba7744bb3b68777dabcb135f2dc4c1405f0280ff0ea,262011
0,outer_train,07382b6869b1fb59651f57d15f820c44d06138468f6902eb8472e5df378e488a,268073
0,outer_train,c71a9b741acb105fd24a60b09bce310274bc22c3e9f186ce4e3accb25587cd98,271251
0,outer_train,5804ac091310a42244659048af428228bf82da76b901f6ece578a79427db3f61,279572
0,outer_train,945282458270b19f05b55a5fcaa8650e26b78f4f003f529f0dcad0f1e523bf09,281022
0,outer_train,1c9441fa248e2e30fe77fc76d59a3d7584d4545540819e56fc6b02b2332144ba,286488
0,outer_train,3b51f70c3185bae87a74836d9d030162a9c93b6934bcf1a831c3f73e507ac5b8,290201
0,outer_train,a65e443abf810a0758be1e88a83fddf101091eb89fe324a8452a056288e68c4e,290757
0,outer_train,266abdc6037bff012897fd65f14c3bb0b9eb7347f1c4233bc93bde1344187bb5,291334
0,outer_train,3038f4e5f18a24caef694f92646d1f80b4b356ec56e511d792cf36c1fd8a1653,293699
0,outer_train,79b68343b5dfb68369d0ebcc2ece93fca47992501d12836c8a0890b6447147da,294570
0,outer_train,61883bf169bc84207e292dc22f0bb06a58ef78950a8b69d939101775b8723ecf,294594
0,outer_train,15acbb7cb9674892aab98f0c7aa778585104a79b8ad20fe60a51a50642516ec7,296332
0,outer_train,1ee5b97bee90a9d088e44767494641baf6e4745880967c02b66dc24eaa5e51e8,298696
0,outer_train,ee7a35a8980306025ad1dfa750a455ea62ac18bcf136a38155dae85daed3d0f7,300398
0,outer_train,180de9af05f6f178177f5c00b7d7a64cf6309160ae9fb3e095c7f29b9dd20a1b,305152
0,outer_train,2ab1696a10485d961f9e0ea20df53cc9b354950a59fadb753b9fa3b8967c6058,306107
0,outer_train,6d13c58a97649ff77d3c8f742679fe58d8c4fc361ed121b330a982b5773649a1,306466
0,outer_train,438bfef0b9d2f622edd0d9d93d40c47423036ce77ce2a9ba7536d3285d263ca9,306897
0,outer_train,441cbaeea476dd446ddd72377c6542ec75ad6475fa5264d1c3d76ff35933fc7d,307061
0,outer_train,1b6ff4d4fb4baa11b5a7a34dccd49e9cf7155b61851c5b9b198178047f9f4d32,307866
0,outer_train,7d07fd7fd76ac1341658a37cea78417878c77fb24159df96b3ef497358c66473,318933
0,outer_train,a4c2e8ea73c70ee9c82cdcd3406ecd01f758087016607903f3c7af9d551fdbba,319047
0,outer_train,b01b31a3e25f6136a9d8abcd279e89d0f72a3d17857a279064ff4aca6deb67cf,321942
0,outer_train,7e7a55435e258cbabffa5f462892617a6e6e3e23574093b6c8e9daee5de01e87,324002
0,outer_train,61f86345c8b6553f0d01c0871420b9e9223a4d6c806c1f28b5e5c8234a5a42da,324282
0,outer_train,528c0587cf49d8e35fa62036a33095ea7cb0cbfa40a5b5505b971d4d701a17cc,332789
0,outer_train,cf386d0757f3616f0448d42070b77025425c17bc04483d3f46d10e8f23595382,333059
0,outer_train,01f1cd78a2f1ec6615d6aca6fec43a89fa7c8efc6d8934368e3e1cdd62a101a0,333323
0,outer_train,98d1136e2b9eb416fcafebfd7c555eac509df56af92d6b7f8b02be53ad6256c5,334259
0,outer_train,a39c7c007f874e35d2c9a6a26ea811c5aa4e233483510ed0a4a2d2cd47f4d219,339972
0,outer_train,c6e227089e9ba68e22edd2368d5a07f07fa7525435f32a12dbda0158f94c0322,341872
0,outer_train,509dab752085c5558521af2fa175836312f331fa791775d1bbc060cc5fa5c41f,343446
0,outer_train,44a2732c96f9941e679ae1f8c9c0a4e2afd110188f0bb24e0629358b3d489243,344282
0,outer_train,7eb85462f9cbe117901dbd3d32f2a5019597e891ddcb4dcc8163f7afd87d42d4,345357
0,outer_train,0a9e0d1efad42688a19614e4a8a956542f59e66209757a820e350e2b6675f4a9,346025
0,outer_train,3d9ab0ec4c10861b56d0e18cdc97c33a1ae2e76a2d1c43c3d4cc0e6bde60414c,346843
0,outer_train,c5fce28b4fea476435f55e31f851ebe1633918b04c2e15ab3e068e6b9d6889db,350188
0,outer_train,2ec893d099091d078ca42833896b61c8d8bef0f045a320aa5196b96fa4222a2f,357668
0,outer_train,2235ce3feb5c7974a883db63d485779707e2dc8a85ba294693ed0a1fd5a60835,364177
0,outer_train,e59f7cae7c9e2440e38373c1dee424c513ec10eaf137ec73b1a822eeb96aa6e6,365244
0,outer_train,fea24f328721d88e6cc31495fd08fe135d0b85bf664d9d7589a78b86c8e86323,365642
0,outer_train,b04ab1e8fb21703801e3663f630bfd53893e5f0fd7915c13dbd1c489b1f1689f,368824
0,outer_train,b8bf59c8d4e7712448ccae7fd5a5aa49f84492c6b1e77e5487dbfa37beb436a9,368963
0,outer_train,0551e78df836c0fe74fbd7225aecb61b7715527140f86d90486b917d7b399c0c,376581
0,outer_train,07442ccd82b395dc6de027662a37ad1da4789acc6767fa08a790a61ec95ab0d6,386952
0,outer_train,4c66410542b664a8206a53003e298a6afbec9d92e1db6bbfb5bd479713c724ae,388722
0,outer_train,592144b3b60760ba4bbfb0394002c590a34c2e3fd581f7cd4116d20a0a5795e7,388885
0,outer_train,4e195a227f6159bccfac18cb1775f459f346a5b60b89a27b5dcc70d416e655c5,392756
0,outer_train,551d0a5382835e8213d3d9a65b7a7dff42b3834c061c0d509c23a7897582a9da,392931
0,outer_train,06124aa658ff2958c9855a34354cd2ef61665edce79ae9586ea2e6073ce5879b,398552
0,outer_train,7b9959aa90346255cf0e9194051bb2c4d83b6a9a8b2f304241d13aa86d192594,401869
0,outer_train,4d51fee38f69a78bc0946d657fb1d66acab5f1b4e923b84aa832bfa2759fb4e1,405088
0,outer_train,7628c58fb0b5397c74fcd83bd8b9bb6845721f586d8f36370b30cefc681713d4,420087
0,outer_train,1f10601630693f5c57c8c7538391de40983b930ea41a5d92bde9ef94b038cdd5,429958
0,outer_train,13d763dfc0ca837e369a10702775fe7486ab907b90f49109f4ea26c50a3c1c9c,441018
0,outer_train,de64e2ab91bd327fae394083380a6cc5cc4af1603d70d680ca1d8800562b4129,444677
0,outer_train,1cd4418fd84a3a9ec94be98ee2a2107b96081ff25f9b07d9fc0d5dbc4da7d55a,489455
0,outer_train,409f1d167f553d31660da5a9100b39c46930bf2cf8c4f308f0c055d079f42ab8,494424
0,outer_train,bccee122745abb5f3f3203da732d61bc8b12e8a467a3e129c8ae0f2bce6aba44,495284
0,outer_train,63887c7c405d2101b02f5d242df39933ca6744388d3ab2b38795849c5accd8c7,498857
0,outer_train,00653be3a661a3fef7546d6812517d2ff4ea2c0fa9549f976215facc01a27225,508818
0,outer_train,2b191e8ee34ef925dec10f743732c9805cdb266b051cd3d40aa2aa919e683b37,544103
0,outer_train,0e46ccb4af5808c76a9179026fa98025648b4ec96973ddb2b669f9542557fbd8,550383
0,outer_train,74778cd557a9320c18c7c732f38ae113279da3364b8aa9c027b5daeca5a8cdaa,564450
0,outer_train,ec121da3860d4e573f0e1db0f876586f749330b5cda8662b6ead910ef5a55c2e,704156
0,outer_train,53aa8f10fd87368f80a42f57cb7bee828e1c28919717f8f31b1c5bd1dfba00a6,705379
0,outer_train,82ca5500702bba6dce92ad96da8aacdd2c4f8d6a68c4ec79043f2749d2a8431e,760729
0,outer_train,7a9c11c30c5ded41820af29a326d0a8bf329bfcf2041415230cea30d54b98a2f,949618
0,outer_train,290a5409a4062c1399a61928891b12259db01f65e6ec0832e8f619a7ec44ebe5,958987
0,outer_train,35d5054e914441c1ab552cfd2b9984a9c8f9de44fb82fe0376ace0645937b0cd,968578
0,outer_train,c78446811a328e29cfb8396a4a2e60f11e9dd0176048ae72e98d1779b218c3bc,969076
0,outer_train,decfd42df950f16043a011b52d55cbdab3841e3ae3b173e9c371005430588771,1401935
0,outer_train,45fe47f6b43366b82d4306b4a321df365880283329296d4a69a16bd0a2ed1cd6,1402638
0,outer_train,ade1237394f8f647db97173f314b7c57649cd427aad48c13dd73a53141ba2e19,1488959
0,outer_train,171373437dfdff0043990269a8919f25ae8bdeecc298ed770b01a0463d7b21da,1518989
0,outer_train,3593e8d3699f01c2c4954b807a7e3cacfda0785c9964d1667eb8e0b233a54144,1618738
0,outer_train,ee084987a0953777523fefa1ea948d47028678bbaecc7e4040b988edc134d607,1626710
0,outer_train,0c07b780c3f8019b240ffaae1f888cc7feca4eeb802a0d0e8bdafb4e1e8cc644,1746134
0,outer_train,a416549629ba32e5483f7cc98c1df6eacc4da4bdfd8105a6ff04b7c4299bb2f1,1765788
0,outer_train,a4dbce6895479866b4caefade52ac2145d83ccb333665fb9f11f050c708d8426,1801229
0,outer_train,f4175713d91eb68fb99f51b7296a41ec19122fed07f0cc0277af01f083c11b25,1847830
0,outer_train,a9e2f4951ce96bc4dbe534896a8c904e026e11b9ada72a80147dad129ca408b3,1860318
0,outer_train,29d116bf1df78426e351ece1aab4396a2cf24fba5f0bd2c863b1ac1e1b3d93cd,1889511
0,outer_train,6559e87a057510c460d88d9a66e2fc184b1e804fefb2649b2e647af8fd02d143,1889577
0,outer_train,a8e29e7dfcf103203c5765630a284b9a42b88994a2a4dacf09ae1a99cca3b61a,1894188
0,outer_train,0a71cb8d3a4b0706d6b7236ec02327322c6a1add42d25020b837dee1472171ea,1938355
0,outer_train,f7682d2298b3c880cb804fc55f3ff9ec705ceb2c304a9a055fcf723cd3d317d0,1976139
0,outer_train,742ac7c1e4c5458dfb088afc116fee1d144a1603e16cc600bfd12fd56242e82c,2011876
0,outer_train,b803876d57119b99ce85b0cecb3b8d77f026c834979ecdec1fdf5c0de9006663,2012966
0,outer_train,0065b43b2c87b834abf8178a47f233bdc52fa887bcfcf4f67c9fa30df74cc6d8,2051699
0,outer_train,1f8e6121259ecdb33b130bf9fa5f3d982dab2335f718064a420a464a0fc6b83e,2062879
0,outer_train,54677e141f483e87fff75f214c782a889d0210e118c625a9719a810c0a12b020,2065691
0,outer_train,cfbf089934433c428d9b56ebcae847375da68c0921fcfa23868483557d5791b7,2080474
0,outer_train,0e8cb4f3020f91f79184a19fa1329103edf92b5438b0bd2093c6f5e6d347eeeb,2083877
0,outer_train,77eacd9ee7990d7569db207cfddeae66d252d703a11b340116b65c48f3d3a604,2084066
0,outer_train,28af8a47387ff7434789e31fa1d9da3b775fb3f92d1e3b7f82e6fc2ed91aaef2,2104505
0,outer_train,de5e17411e565e6114e545e44088978ef4c3342f19de685a4b42821f035532b7,2122180
0,outer_train,4b1736ddc07d5236be355e5ced3df8cfed0149b29f81a5eca4dae4370e58c404,2143752
0,outer_train,3af97e8d8b1eac741ab95a4e38edc8adcbed8fd9f070c484df318e627e18cc28,2155014
0,outer_train,9bdda38f6de6c6df4213b8edb3979d857794c2d212fde12669b96599b97b43d2,2164705
0,outer_train,4a77177c238f199ee1890189c18c438fc69965e1ccefbfecbe52806f971f4c29,2171627
0,outer_train,c8fb3f08caba653de830f1f36657fd02f6be8a143ad23ee31ca2ea8187fa81b6,2182846
0,outer_train,9e39962b4d149b49ebed93696436db43d11e24416824e589fa6df11b122604f1,2197016
0,outer_train,e5b29eb1ddf2257562de83f9b621efc2cd89722255cdae20c771d4d5ecba468b,2208424
0,outer_train,ec477c62b700b2a525de41675c5ed4fbe5ac29ad0154ccaee0341a7d8227cb51,2255601
0,outer_train,3111fbd97bec7f55663c1af0e6cdff445efda8f6917a17dfa6d32de1044f8b34,2268379
0,outer_train,8e9e667015f77d969ca8af6c89333d63f91c75b4d8f29de2e3f05d2149e2e9b9,2293923
0,outer_train,a6fa7bd75cdd7a252977c91285172194a6d925cc01ac75656f0c43dd4234ad37,2312620
0,outer_train,cc8bbb6bce6d7cb861d723379b7d93153dd2362dfb4c879594445dc9bb7da320,2329342
0,outer_train,1b2308085deabe6a79652284416f49057043b2bd06699afad602f4e9e1ed679f,2339528
0,outer_train,427fbf59e53fa565c2e4bc043109465f96cff294fcc245a0c5f7d2e257721e8e,2342426
0,outer_train,be43a50268df36fbed8c335d2c28f676e8c7b277f4a7cd2ec2225c19afc44e8c,2358056
0,outer_train,a7f6077d6c08ee217eddb625952d073eab428fea0b0078482705ee67915a0a1b,2364471
0,outer_train,572bce942aff2828960609132f0bdb238c70671b65651d386dd28a4f611a58cd,2367155
0,outer_train,9e456a6b75ce8944b4b3d329689e26410b501c7a510477d33dccb7a928c6cc3a,2369266
0,outer_train,3a6e800bcaee0a77e305c028d35077873d494eaebd4269ef08da8a1b804b7dbc,2376496
0,outer_train,355644d3cbb005fe8a8b5f135d43b05d9a9edf3baaf6a57421e67d2fd1295f0d,2391984
0,outer_train,f75e5c5a3a3299debc56de616921209eb9fe55cb74802a458d6e5b444661462a,2411778
0,outer_train,46b761e10c6a60a92804413e0879cf0c3056a64b1b2d3d9aaad6550130975441,2412002
0,outer_train,6f5e94b552f862c199e655429582b3910e2564e977a8dc3963b7e97965d8170a,2449878
0,outer_train,2e30b42941d02513f991729ab614c553978abcc1f5c0ace27a7b48523c76949e,2456480
0,outer_train,810be5b92043e28ab54d7e8ae5c2374771158c44149894c13b1fc9c6752b6652,2457256
0,outer_train,b8c729433c8f166ea0212bb2f57b975fdbfc3a6446550e413b2aae064c804cf9,2458355
0,outer_train,ba4fffe88d4b560ed014233b36b11fd2886acf4b2484a1f2dff3eb8103701d29,2460080
0,outer_train,29ece789cd2ff1147b76a56fc9fc016b0d0392e9995cb38d376f5fb8475f4b67,2461190
0,outer_train,03977f00b4ac36d8ec05c5e4dcfb503c7d318184b77b66466733df30328d75c2,2469673
0,outer_train,ffcb8c7af2dd2a2e1ade7076b6f4251129ac9c49917ae133a7b42d5005d692a0,2479954
0,outer_train,8f151df80d2c7f72dee4d20cb13efff49104959e5fc92dc937911ce9eee2ea7d,2481901
0,outer_train,f1847fc8e168085fabfc0eed9f8943bb7e19f69648b82a15557512f3b6d4e938,2516503
0,outer_train,edd0a6007cdaaa354b7a18a5d5856ade69e7f2a9d0fc86d80dcbe3f17ad2925b,2518069
0,outer_train,a50e781eb53312a11544c9804ee0b0c26db7940485087ed3599f421c0eb9a8d1,2521459
0,outer_train,ca2b99511ecd3227da2658ec230bcf993d1cf84000675003cbd02f1efdd4774d,2523736
0,outer_train,d7e0c071661bbbdba2c02b7a8437ace09185ea70c907d13e061d514563b63daf,2529279
0,outer_train,f85f46458f8a438dc26f4335d02705abec92b9fdf08f6ff7c72256cfe0dc600d,2536991
0,outer_train,c47bf356368b2ffc763c3ade02e7e74a9ddde9cd64775140532e76967b6ab6ed,2552472
0,outer_train,9cc3c020a1f3f9de4bd1e0d00ef51209393ec85d802e750db34c0380bb051382,2557283
0,outer_train,4f006e539453c89265737f5e37c64404bd1cdaa93386a9786da00d4b17e1f5cf,2559575
0,outer_train,c3fd0e79653f6d7800312a3647fc669f9d7850704e079fa97c93a14adfcaf14d,2562034
0,outer_train,e345df110972e16dcb80cb495e97af8680a1d60c60329a139a298730d8f948e0,2566163
0,outer_train,cbad75e7afa6104694b3e27445ee215dc750c239a196eb67515be4db6eb4739f,2566592
0,outer_train,0d9f9e86f103dce6c745b47240b514eb12545ea1a3617032382883ee8589b8f3,2574528
0,outer_train,46cffcbfbdf178354210bd9d77b865192757457683b1087ab6612b34481c58e9,2574583
0,outer_train,0b0cb45a74a2e0763dc118c8b94ebb7cabee560b318b7421a6a7bf06fbb94411,2578995
0,outer_train,af1623f574863296b796cd195e9d954824ecbe1e6582e443659103685343df44,2586560
0,outer_train,81a6ef440a4bd78907a8145f0cdb49db90baadbc22677dc7572b2b774f830af3,2594139
0,outer_train,1369716ce1e80bd0a1c039d75bae2fd6d1cb07ea48332a86b2646e675b356be0,2598871
0,outer_train,c109d315b654c01867631a016ce62b6e54e69358573a425075044de31106c607,2606098
0,outer_train,676dd0130a077d885d50ec3c9744a7082116c85eebd43e0504f533fa1721c180,2613116
0,outer_train,4114f8b3d374d915af468ac4fd402f1a382df7e4cd3b21440d94350eace53018,2617002
0,outer_train,081fd335c8dcd9511d69f33087226cd44dd9f42eb139071858c22fa8928d60af,2639449
0,outer_train,e805ac1463491d4a46ea5b7477543e85fd22bc931f6ac0942910f37b3bfadab1,2639540
0,outer_train,aa175336b9bc2b38a2dc4ee543cf54766065847fa60d2d59d36d13c6d4ad2542,2639641
0,outer_train,fb62791b17aa79bba498dcd846362a01b09bc54b33083d6539aa9bb787b24a18,2643002
0,outer_train,0852b5e135b6a3ea6578c11a1601f5469688a136c98f04ac25fd51e9d1ce5154,2649826
0,outer_train,4811bb83f3708c988d82dfd77877a40bd7bbdc1d57db133d612e1f49e74bafdd,2664024
0,outer_train,81953b67d7c36df9a1e88bc3941e1eb47015c2d5ff34d8f58300e00020f724c8,2666246
0,outer_train,e692d22c9d58ad37ee921f20f8dfb69008210a45ed726953de18b1881a84a0fb,2669816
0,outer_train,5208c3b49e048ec35226cf9163f99b506eee26bf163c286d4f14b28b2e018fb3,2678643
0,outer_train,f6f85810a9a5cff6b07b79597c001effd01b65cb9a2f5e89891ff055dfdc911c,2685865
0,outer_train,a268f919936e2e9f6b7e72ff8499c5fbbc1c042e6a3c0814de72ca3b8b8511c9,2688067
0,outer_train,9bacc246504503501c151160b1d65f50aaef5b56fdaf9f946b58e1194545bc37,2689958
0,outer_train,cee6c8ae45768df74a21f0398ca2c3e0ad6148c79e6283565fb2f8832aa3edd3,2691206
0,outer_train,6d459d762f1a7e7fa87023deef20095f279d55f77905a311b529cf935e8f272e,2694424
0,outer_train,63c21f4dcaab130dc2525cff8682a8a7041ebafa045a8b1272efa2a69a3ff1bf,2698257
0,outer_train,9920fc783ca2314cc4f8c764d4fdcf4af090a1f90d80c6d1265bb31968d613d7,23629
0,outer_train,3b908caf2fadd42090b3977bc21a6a7e44eb8d35c658a7c15d90dbe17a046f08,25107
0,outer_train,484654ec3982706e91edb4bf6fb4eaae5f6e99a0e2aba4dac33e990846d2479c,27891
0,outer_train,6bcb29a9116d3411f0a84d0fbc1dd1b4459c3a82bdad853aa38ecfabf3fe389e,29144
0,outer_train,56b867ebc4db7454feb95c6f4bf5d7b7ac6f68353b9c445ad3df4a3423338e76,31663
0,outer_train,13697510f52a0ba7b27cf5336f1396ae991186777462228bc30708031e5dfdab,33666
0,outer_train,09bdc8b003aee9bc0a3e520436aa64b9c37c11d1d033744d9b2ff24b964142bc,34229
0,outer_train,b4e9b9d4ddbfd312d53ead0cccecb53440ab5c04adc30a9bd028150f9d16d556,34353
0,outer_train,400a990b1a180dcf6b0a372b3e519f04abd190d3201d14d9b4fbc2bf46db7f13,34863
0,outer_train,ba4f8c3d7e1386a053eba552834f513d7c97c779b5f40551f050168d8fc0e20d,39655
0,outer_train,b7b66d79b391270e0d466c66d112df22cf1a68b7cd9c8f079a8c163deb93bd5c,50993
0,outer_train,a12667b78f9209c32e7d73762a16ec81711a3949138d4825583a753cfdff67e9,62631
0,outer_train,a1fc992a33c91757dbaa263e10544cc8daa4c51f12e28b7fc6b670a37d563fc5,71433
0,outer_train,fc507d591e4485f6b5cb448be43caffad072a0753bbc283ea0dbfca3a0f21585,74695
0,outer_train,0de12f6d2874f7c078e167a23624930bffa327e1f10b2ff8b515ac901359fdc9,75399
0,outer_train,d2856d672506f71d7cb6fb5ed87ffa3fbf3b0f0d40ef1b50a7269809a353114f,78645
0,outer_train,0f259261dbc0907281a27e49f688ce050b072e70dbbc1e198ce02e203768b116,79378
0,outer_train,9c38697ac332559e53aca62e94f605a3ed00d737d9114511e6a78e71e259fb5a,82535
0,outer_train,e9a8c8c91e5a1e60c526cd811a0a2586d60570f4683fbddb07edd8ada1b7595a,82741
0,outer_train,25f6c4c2704e1369d4b6bf5d463cfea9426546d85d0bf76c2aea15243c104b2f,83254
0,outer_train,3bbf13820cbdfad83d36ddf7ac2a52d9e4c207e0722c8e41e123d3b7d17b0c32,84245
0,outer_train,68b9a999f2d9324a51f730c047159065f8a78b881a4e522983ed8b26c51f6aa9,84664
0,outer_train,5403d7ef58e071af0034815a1d0ddfdadd59bddaa7cd143f1554545c23174628,87732
0,outer_train,35110673a4266a6630416a70c78daea2dc6a2a7aa0adf31c68b87413e805287d,91322
0,outer_train,d08c5f4b07b70a206e446b120453a37dfbd7c02de463b86582a3e4061b8a8de2,92274
0,outer_train,17fd5bf54314dad71f21f0016f156dce11b8c51ca207139a4ccd32bcf848978e,92832
0,outer_train,ab48a9ea055420211988a1f29e119c2e04fcb32f662ab6058835936a10e28836,92993
0,outer_train,140cf384ae8eae3e266a023c36e4522e3e029c9135367f470a1f81d3d5b83784,94616
0,outer_train,f3ac5a562191b70c4f37ba6f67f67f765437795cad1b37cb817d8074dc3f6065,97154
0,outer_train,ee96404b0814d120623879de63644ad62ce1476661cc3fd112225f285e9af45b,98313
0,outer_train,db57f1f1e0b42eccc79c44d6ba6ad2d295370ca22807d325dd5ca6f86d5fb9dc,104054
0,outer_train,2dc05d7c3d706ae5259218d7715732a7a73eeeae084d86a86951cb31b1b9ae55,108377
0,outer_train,ff42dc7d0c0c10648b99bdba64d3ea2662d72a0d00861b8a1e4aeab2e5cd03c0,109938
0,outer_train,4c41c9dc0fa8a232160fa221a2f28e3c617d0c5393fa0e64e724993de4b0ee16,117071
0,outer_train,717c3d8b1e54a05da99efe3fe75beccfc357582c88a184d0a8e9c31dbf808de1,120994
0,outer_train,c78e334809d5e4ac1ff34cfe68f72edd8202103bc5019be59303041ad01d66a2,122524
0,outer_train,4f90e8a03bd1229d1afbe1670351fdd60ddeb3901fd0bb36f2feb662904a4c9c,123860
0,outer_train,2480ad277025ec6bb0b302b6e41b56d5c7a95eb871f4a16abf75ae28f8184516,126322
0,outer_train,d2e461bcbb9967140a9a7918555f075e761b04fdf86dd2a9b16680151b94d489,133155
0,outer_train,d0422f1b711997277da0a1b7b82ea02819ce58fdb9ee524c00d170d0a20545ac,133531
0,outer_train,e7e905ec9b57775c2cb2519bed9a2b1b820a3ea1256b4db570d5b54d8cd903d8,133748
