outer_fold,role,record_id,source_row
0,outer_train,45bb8eb487e566f6af50eea2,78
0,outer_train,66fff8a6e524289fc7a6b9e8,79
0,outer_train,11b0be6bb7392ce4d61e552f,80
0,outer_train,28b22bfef40c89341278a04b,81
0,outer_train,4d2998409eb5ddc1223fadec,82
0,outer_train,2d992a7e494947b9e82d7e97,83
0,outer_train,003b8213058d193e1d6b7664,84
0,outer_train,c45b0ea64124185f1964ae9b,85
0,outer_train,f526f632813313105234482b,87
0,outer_train,6348deda18f3afdc7108d8f9,89
0,outer_train,efdc8ea966199f967b1400db,90
0,outer_train,da7251e0398e628ed7d7bb52,91
0,outer_train,7e5815b2d93a97c803af1c65,92
0,outer_train,c9b61623ac869a6fbfee83e3,93
0,outer_train,6cc8a4e361dffde0556b7995,95
0,outer_train,0497e94a0b2c2e8df765446d,96
0,outer_train,27a02b49886b382398332f0e,97
0,outer_train,0f1e5ba7453e9d9e838f00ea,99
0,outer_train,6d41c904e62ba689c0abec9d,100
0,outer_train,33f01dd5e36a4e9a81c296c1,101
0,outer_train,a9a075394d661bbe9571e2f5,102
0,outer_train,2d37544e9a0f982a510b320d,103
0,outer_train,4061fde2d309f4334b2d4dd8,104
0,outer_train,4feb4f67b4e8c853cfcb4db4,105
0,outer_train,61496b6ed753ad62b05ea8c4,106
0,outer_train,ed0c9ea523bb118dc3ecd91e,107
0,outer_train,92e5ccccaa4d1ff928312ba3,109
0,outer_train,fb7b4d964e4f1d5cf6443522,110
0,outer_train,5d68d503a75c1754dd014a6f,111
0,outer_train,678ae2534de3a7c786e57d2e,112
0,outer_train,d18f60e5b16ccb79782a280c,113
0,outer_train,a638a0e9d803508f556ed985,114
0,outer_train,a9c0669a36dde3e30207991a,116
0,outer_train,96dd665c05e5f358278b175a,117
0,outer_train,fda59aae8e890a9462ceffe0,118
0,outer_train,adf1853a4797c52b3c54d55f,122
0,outer_train,93d7916e9dca83eab5cd9a6f,123
0,outer_train,e622a05349f2b3f5752984d0,124
0,outer_train,8765320141c10d57bb0305f8,126
0,outer_train,6ac8654fbe94646bee9caba0,127
0,outer_train,f06a0f60201cfcfd218b9f09,128
0,outer_train,a2ff9ec8827c9747bc6f9ccb,129
0,outer_train,3e1829da7847e399a47db658,130
0,outer_train,efdb761bf6d617ae462a15f6,131
0,outer_train,fbc93eca29bbe5e083e4301e,132
0,outer_train,95c95e3dfbd82c60a28857c4,133
0,outer_train,a59fedaa3efb7feab0b27d0f,134
0,outer_train,bd9bbe92ac3d92dfdd331f55,135
0,outer_train,78105273acc8ff4d7ba913ee,136
0,outer_train,8ce67e3d0f23d3ae7f120dcc,137
0,outer_train,13475ea9ccf4566532d77dd5,138
0,outer_train,6dcc671138728489032566b4,139
0,outer_train,81db6f6d96a3f8999e525b47,140
0,outer_train,2889d652d498d26e1a86d9f0,141
0,outer_train,ffbd1a52bf57de55cc36cd2f,142
0,outer_train,3e7ba7f23798671bec043dd7,143
0,outer_train,8cd5154e4ed15b13d6d315f0,144
0,outer_train,a095fa845972876092a7dad9,145
0,outer_train,b5a79af07479f450e284c418,147
0,outer_train,415a9701686a418987d0f294,149
0,outer_train,a18dffd2a2170cff7db10ca6,150
0,outer_train,7dbe2ee95d150b79f26144d9,151
0,outer_train,f8a772d6358d9f81b2867bd6,152
0,outer_train,1ef949854e135ebe33237822,153
0,outer_train,e05d1737e3b42c17f247b1cd,155
0,outer_train,a96a4cf90322c8586f30256b,157
0,outer_train,958335c01584198d9134b8fd,158
0,outer_train,1c6105f16e30325f5de79e03,159
0,outer_train,7d5ee9c642b431a556181314,160
0,outer_train,246cbfe5c7041011d9bcf1c4,161
0,outer_train,92438981111ac6aecf919159,162
0,outer_train,9d0fd8e3f78bbc348eea76ec,163
0,outer_train,599505e725e7223ca8fa9d0b,165
0,outer_train,6492475818137686c185477b,166
0,outer_train,0a7145c4effe18483ca4b4dc,167
0,outer_train,0e8587ab0498d6ba11ebdf22,169
0,outer_train,dcb41eec64dec2841a74f022,170
0,outer_train,e5bb59579831860366ff9f04,171
0,outer_train,e0a7aa100b9e2d1609cf8c3b,172
0,outer_train,4bed415cc2deb5af645a5d4a,173
0,outer_train,626bcc041dd3c26ee1ad1ddf,174
0,outer_train,a239058b42bbac707462d957,176
0,outer_train,976f6579d2de7a304d9a79d7,177
0,outer_train,f1b04492e72dd9d413793235,179
0,outer_train,e5a8a79bb0dcc42612afc323,180
0,outer_train,48d7fcb8f5e9fce382850feb,181
0,outer_train,62e54325ef1dd8f3b861d694,182
0,outer_train,55aac4818850bf13e5b17e77,183
0,outer_train,8640ea3a2e47bdda329f6905,184
0,outer_train,72443cc5fbf5bddd2328fb0a,185
0,outer_train,d71fd2cbdc3020af5c2436a1,186
0,outer_train,1f9d504973a34644d0a6547e,187
0,outer_train,4f393f3221ff2d49368d47dc,188
0,outer_train,8544356b01603746e8252860,189
0,outer_train,2a9a533dac762a94ddb79366,190
0,outer_train,0d6c818e88258f0c9d51211c,191
0,outer_train,6806d221bbc2161481fbb58e,192
0,outer_train,4639d9d755efad7b2f170020,193
0,outer_train,4f78ac42f788ed127dba0db1,194
0,outer_train,eef82e9e7950d5accc1ee017,196
0,outer_train,80ffcddeb52947ac076291ca,197
0,outer_train,28bab95ea42bf364f38eaca9,198
0,outer_train,d13a100ee1a27ca404621b12,200
0,outer_train,10b4058da59f4391abafb682,201
0,outer_train,b7bb5b26676989c2e81d3cb3,203
0,outer_train,8ba6b6052b9a494a51b1ec18,204
0,outer_train,e3c9a683a7fe23bc282815a5,205
0,outer_train,5fe72ea869ad396c5ecb0cb8,206
0,outer_train,0a2e7c512af00ab3439ad3de,207
0,outer_train,884ecf9bed46e1125a932991,208
0,outer_train,330e685f8ebcffcc408f6f0d,209
0,outer_train,fa9799c289b86b4ee018e38c,210
0,outer_train,5f8938de734ac2446c4efdc7,211
0,outer_train,462d168f5e795110238c5c7b,213
0,outer_train,2608472eff0a2f8ecf124fe0,214
0,outer_train,4a6cf3193ad7cd5ef45941fb,216
0,outer_train,7135be2d275b07c4fc28cedb,217
0,outer_train,4791df78dc39e4171eff0dd0,218
0,outer_train,756a81375bc14355879bcafc,219
0,outer_train,2b0445952ee5f497fddd54b9,220
0,outer_train,18de1573343fa75ca8fc108d,221
0,outer_train,7f029bc34a832b95bb174ce5,222
0,outer_train,cd3fac588c7f6d21c05759e4,223
0,outer_train,76949fe7277bf63e3f407190,224
0,outer_train,0fedd627771da20b68627543,226
0,outer_train,e9e17601a5433f547c45d479,227
0,outer_train,66c4f7bb33ab54562dc46cff,228
0,outer_train,34359755d94ab99f5b6da5fa,229
0,outer_train,6c481a6b1b316c770fd2723b,230
0,outer_train,f8b2986133ec4d6360d9936a,231
0,outer_train,65b6dea4581648cd644993f0,232
0,outer_train,6734971222e12d0d78d2b7fe,233
0,outer_train,1aa53a8381071ef768bbf30e,234
0,outer_train,829e363f591777aa9c471180,235
0,outer_train,ec4821a43fdc18c00ca657e9,237
0,outer_train,4659129cc274372dba26acca,238
0,outer_train,cbfcddc987d1bf6954572087,239
0,outer_train,6449cb261adf2f5940c29200,240
0,outer_train,e3890d61a8b560ae99d768b8,241
0,outer_train,df434aea1c153879cf929ef4,242
0,outer_train,3d485033f82717074455e11b,243
0,outer_train,2ec03fe5491eccfb6e9a93fc,244
0,outer_train,223edaaa9f4b18517a170ffb,245
0,outer_train,e0b3150586932c59cb627fc7,247
0,outer_train,dc937a340fad67b01973d85c,248
0,outer_train,2473c5daf1358664bf9b9d4a,249
0,outer_train,233ff79cce85099e9d28415a,250
0,outer_train,677d14642df8a20763e35f2a,253
0,outer_train,e83203311725723e9b3a66a0,254
0,outer_train,4ca69ccdb230964f671bbe5a,255
0,outer_train,aacf72f54cc03c50fb725df6,257
0,outer_train,ff2a98068f270f050fcc38a8,258
0,outer_train,fc1f9307f8d2c3155ef54dad,259
0,outer_train,58fb6019a99aae22832a4e5d,260
0,outer_train,9b3c4e2ebf551ce883a31c00,261
0,outer_train,9f9884dddb316b7f605ee591,262
0,outer_train,5e5ce5ca39f824f7bba7f6b7,263
0,outer_train,68f43284eacba58d59c6e6f9,264
0,outer_train,41f820264ac30a8923599757,266
0,outer_train,b1a51ad1f9c965c462f2c446,267
0,outer_train,0087fc3bdd5a7dc0d6fb4c6f,268
0,outer_train,81b59faa4044e8bf34347399,269
0,outer_train,7296b9aeb4b261c21ba89593,270
0,outer_train,c36e18d8fb8395059d084609,271
0,outer_train,4190e088e60e3f07a810c9a6,272
0,outer_train,c8c0e550481dc8d2b73bbd71,273
0,outer_train,c3ae6e48db20474475339664,276
0,outer_train,c4026e94e71b60cc55a352bf,277
0,outer_train,fafd62914ad92b2bf8442c5b,278
0,outer_train,768e4c2def8bf955791617d4,279
0,outer_train,11d9faeb7252494480a5f153,280
0,outer_train,98ab9747edc33134753eb494,282
0,outer_train,29e50f34f83401157eed7807,284
0,outer_train,4c343a572ed2f51f7811428f,286
0,outer_train,655d4c9d951775978cefbd77,287
0,outer_train,e4f575e656bbfa074a4588ca,288
0,outer_train,43c4d4f128a2603405a3188a,289
0,outer_train,bd520f07817d44c5a28f300a,290
0,outer_train,0de634022220cb2c675970b2,292
0,outer_train,53c403519c4812eb9a6cd233,294
0,outer_train,fec366ff0d8d37fe8cdb7e47,295
0,outer_train,ff28ec9a24504f0ad97a581c,296
0,outer_train,83ceea235b937819d0717c45,297
0,outer_train,822d410c02e6ab3a68029077,298
0,outer_train,465710d7e8dc6f51d7c5661c,301
0,outer_train,3bc51b719f8bcae48aeba917,302
0,outer_train,4d23f96d8c057df8bfd9393f,303
0,outer_train,9bca1bc4a9a477ccb8e0f161,305
0,outer_train,1be7b16830ab4b27c356338d,307
0,outer_train,d83c4cfe7f38205ec7e26e5e,309
0,outer_train,cd5761d06538071cfda95fe3,310
0,outer_train,93484519b378327171b5780d,311
0,outer_train,78100aa4aa1bc5eb41e23d8b,313
0,outer_train,7af5c9bf40faf79f734fa44c,316
0,outer_train,3e21961c9b6fd3d27f6613df,317
0,outer_train,e0655cc4aac307a3b43af8b1,318
0,outer_train,8fb6fcf6e5c5d752629f73e9,319
0,outer_train,7da771f1b39c36fc46c81da7,321
0,outer_train,d07d988551c9a4a5454abe96,322
0,outer_train,7e5d8816d1a160070960d6df,323
0,outer_train,df3b4d58e8b79fc6e1f07df7,324
0,outer_train,1fcdb7c4121588d7d0d96d96,325
0,outer_train,f2e1fe0e535053b94cd12181,326
0,outer_train,3c06d396af8b6de6bccf7366,327
0,outer_train,47b3089f85c7b9dbd8b5d8c7,328
0,outer_train,1bca155c795b4ef273f7ced0,329
0,outer_train,e76fa0c499949028c45580a4,330
0,outer_train,73284d3ff2b976c243e43dc1,331
0,outer_train,b3fca651aa94ae1909f55e45,333
0,outer_train,11650fc851d39932c6c4d0e0,334
0,outer_train,45a551faeb887c63825675b4,335
0,outer_train,3ec549f10531983a7c1d8029,336
0,outer_train,213e3c016e3a8c290afe2fba,337
0,outer_train,4098162760db0b2e90e0f5f3,338
0,outer_train,340b355b25d29597707e85ba,339
0,outer_train,e8040bfc993750fa1cb86bfb,340
0,outer_train,613d6fcf8f20b33209d19a52,341
0,outer_train,925fc8a92812808e66e1a2f3,342
0,outer_train,288d4b281d88d5bf2f4226dd,343
0,outer_train,df1a1059f46a82e464e5740c,344
0,outer_train,896b472ceae1dc4d38e9c3b4,345
0,outer_train,7dc9153f7cec229d1f848b77,347
0,outer_train,16f63760ba94c82d36740bd0,348
0,outer_train,2c49a6e0cab2ee9afbdabca1,350
0,outer_train,b2f40947acb6ab96726dbde8,351
0,outer_train,56833b5e59b83b4f32c3a457,353
0,outer_train,4ea238479c5121599cfb7a17,354
0,outer_train,aea8ed246c137c50193c4728,356
0,outer_train,e1993a18b1bc8427a9d878ff,358
0,outer_train,2a8ec18fa13d39b80de2fae8,360
0,outer_train,b241931201f7dfbc56d401a0,361
0,outer_train,cc08ac6e86641865b07f5f9a,362
0,outer_train,532fab26fddeff17a5161cc0,363
0,outer_train,66448406d99c879a6417701e,365
0,outer_train,68d425c5400aa01a4eabdf05,367
0,outer_train,461770005e87983b16daef05,368
0,outer_train,bee752cabe6b06b3a8bab5ed,369
0,outer_train,0cb4db62c2953433be9af410,370
0,outer_train,e3a865e0cc29682910e81dfe,371
0,outer_train,9d4e2745d5a47d4e2fc97cc4,372
0,outer_train,d0758e8790b2bb5cf372ca37,374
0,outer_train,d5edabddfb2459d50dd826e2,375
0,outer_train,18659792ff6927fe32b1cffd,377
0,outer_train,645c159483f29e854bec1abd,380
0,outer_train,01fde1a1601e88342c0c8083,381
0,outer_train,1ee96f86cb7d6973e51bf0ac,382
0,outer_train,0566fe92dc6c3a9306a62b2f,383
0,outer_train,e572d221855a5adaf07a70ce,384
0,outer_train,61f6ee5a8de39c5c5584a2c3,385
0,outer_train,1156aef2d317dabd786cf7e8,386
0,outer_train,3279926dbc88cd564b5a1bba,387
0,outer_train,2590ff55d6a0961a657f0c83,388
0,outer_train,3233dd1a1c21e9551506ee01,390
0,outer_train,a718a07684aa0085d6b136ae,391
0,outer_train,c71a933e16bebd21135c274d,392
0,outer_train,cfe4dc4f98be890737ebb5ca,393
0,outer_train,e65d3f73235aae734363513c,394
0,outer_train,6366da1352359a6d68e036d9,395
0,outer_train,a4c6b75fe91bc602a7b76994,396
0,outer_train,c1125d9bfbbbeefb69a0814b,398
0,outer_train,0ea4bd1d2095abcdb8bcaea5,399
0,outer_train,b4b37a9fc124a629a39c0478,400
0,outer_train,608883da308c872fd33ce9a4,402
0,outer_train,046e4680fe23c5d47566d34d,403
0,outer_train,7ec7018339f9b1d6dd828343,404
0,outer_train,11409c88b3cacaf1344261f0,407
0,outer_train,af08e12c0b5c87fa91c627ad,408
0,outer_train,deafcf55ed9d999df8c6b499,409
0,outer_train,6fb52a66f71d7db97fa50aa4,410
0,outer_train,5efe74a48355532333671941,411
0,outer_train,2ef45e0f2fc8a2edca32790f,412
0,outer_train,ac6ecd274fa88b6911316833,413
0,outer_train,49a584badd4dc52cd7dcbd1a,415
0,outer_train,385256bd6f4b10217d4189f0,417
0,outer_train,2cdce80357277f38fef96190,418
0,outer_train,a32b70ff0d4d9feb7a3c0aaa,419
0,outer_train,28aaf3fe70d8bf7c0266eaf3,420
0,outer_train,a6b969690cb0eeeffcb813c8,421
0,outer_train,14b8aafa59cabbcf73040a94,422
0,outer_train,14f2577587c07d89bbd94a66,423
0,outer_train,bc226ea29fe68874768bb37c,424
0,outer_train,193e9b30371efd6d82c3b818,428
0,outer_train,469a167b82ff2483ad6bb72c,429
0,outer_train,ba30ba58aa99357aa252cf63,430
0,outer_train,8b9d94c13ac09cd335989165,432
0,outer_train,b2cf0f865928e1ee2449484f,433
0,outer_train,48528f3c65ad7e4eec9cf3cd,434
0,outer_train,9e83d9dd550db5630aa64c86,435
0,outer_train,bb0bee4a1a7520010bf28e0f,438
0,outer_train,775c6818a7b1f4de7be83886,439
0,outer_train,4afe90a99f7d343179ae5391,440
0,outer_train,054f19e9e724d2eb304fe81c,441
0,outer_train,eab11e7cade51ab754c1fb18,442
0,outer_train,d3ad5cc180af15e3222cc26c,443
0,outer_train,8e2c9ecd6621dd22e70c6a4c,444
0,outer_train,62bb525f3e98436bad607bb3,445
0,outer_train,d719f632285cf52ae4f49bbc,447
0,outer_train,e53e697ae3e795444ac2093a,448
0,outer_train,9ea12cda7e1059ae65c96e91,450
0,outer_train,0b7067c2caae8cb4e6354621,451
0,outer_train,2c6dd6eb7a88f407f991db7f,452
0,outer_train,055be93f261849a697cc9af4,454
0,outer_train,f61584be66586b021ad86b31,457
0,outer_train,c81606cdacf5e566597adfae,458
0,outer_train,6009304cf78675b218a4a73b,461
0,outer_train,dbf6fbb6c31bd231377f09ce,462
0,outer_train,13db169b67242471d465b74b,463
0,outer_train,1d30714b81598c27b3f0fd15,464
0,outer_train,e755fa456bc0368bc15eb3b3,465
0,outer_train,51bc4bdcb4794b291ae601bf,466
0,outer_train,f74bfe7d693ccc2f63b31ba6,467
0,outer_train,4dff7054975637cb95304e96,468
0,outer_train,9481c4890ccce55ff562fd87,469
0,outer_train,c2630c4b38f954a9622974f8,470
0,outer_train,04fb70c43e5b502f1dbad4f2,472
0,outer_train,96553660be3cbcb4687951bf,473
0,outer_train,b020a8b90a42d0a9e773abf0,474
0,outer_train,12c78499670d6a1ba0c19952,475
0,outer_train,ab54a172be8f288f66d86f44,476
0,outer_train,238608de79f26ff75e2c440d,477
0,outer_train,0db55534d738265db43c7fa8,478
0,outer_train,483f8465e14ee237cc011b6c,479
0,outer_train,259177315e9226ffcbb2992f,481
0,outer_train,25ad30a3a04f603ece4c955e,482
0,outer_train,6b263add7492e69c05b1e9df,483
0,outer_train,0ca51912dba7998913b834e0,484
0,outer_train,36485a1ee7bd9b4ed1fffc25,485
0,outer_train,4134be6e2d4da722f0e9f1a3,486
0,outer_train,167cbac46a43ad1ef289f8b6,489
0,outer_train,d68cefefc09ce67ee4c9ced1,490
0,outer_train,5ec46abe2f638cf036be1b12,491
0,outer_train,55f95d0f696e47a5233e12f1,492
0,outer_train,005065870c9a314198939180,493
0,outer_train,55708b3672b33d5718a3484b,494
0,outer_train,fbf8dbbb76fadb4088f7d0e1,495
0,outer_train,4c40205da2a9c384041987c6,496
0,outer_train,70423bb435cfeb615c31346f,499
0,outer_train,c57aaa71095dec5ab7685881,500
0,outer_train,4e0f1f134933e389d50b18c8,501
0,outer_train,83eb4b8bcfb9bd233a240b4a,502
0,outer_train,cb815399e841f13c245f6079,503
0,outer_train,6b88f298f76a06702802404a,504
0,outer_train,7a0c183da7f1e9de6e5a0958,506
0,outer_train,94f4347d9e6c9499d5832948,507
0,outer_train,f960672865a8f2166ce095a7,508
0,outer_train,74749913c48b087815942c21,509
0,outer_train,9a6d5cc9e901b49b670bdd72,510
0,outer_train,b1b1292a176240372686060d,511
0,outer_train,0a8ab13d0848d0ba587ddbf4,513
0,outer_train,7d1a3b5ae040c97e1e8a5372,514
0,outer_train,580305f2136161ec3a855a24,515
0,outer_train,84aff28507056c6ee5107c02,519
0,outer_train,27869658e5477e81623057a9,520
0,outer_train,9aa8dcd0f0fe59b0a89deef5,521
0,outer_train,748bf29eefdf60e87ca29fb8,522
0,outer_train,66c726a45d561a1951ee1086,523
0,outer_train,9c0e1456884a8daa9c383fa2,524
0,outer_train,86ab9b8914e97d4b68b28073,525
0,outer_train,41cc5739d3b3a59eed53af14,526
0,outer_train,9a2a17d4a05e2bc93c9f47e9,528
0,outer_train,6a4a748f010fc62dbd4b7fe6,529
0,outer_train,4435ed5b95b8083b31284048,531
0,outer_train,567b51058d7a63d4fd8fcb2b,532
0,outer_train,32f32ffec671d96dbd267fab,533
0,outer_train,0fad74a0fd6408dbdd3a15ac,534
0,outer_train,65fc559f2b5bc22375f827eb,535
0,outer_train,c3a866a734a994edcb312d3e,536
0,outer_train,6a58d12aa277e7a555662a64,539
0,outer_train,b3595bfef31740390a05743b,540
0,outer_train,74761b127d813b5ceda81933,541
0,outer_train,f03156c06892533477ff6a8f,542
0,outer_train,9fbf1aa50939ed0117564771,543
0,outer_train,c6e39aaf4d924d7414589996,544
0,outer_train,6dd2b5e368aac48f0c191b6d,545
0,outer_train,3180996d053a0686846a82b5,547
0,outer_train,32e0383deb93cdf9b9639514,548
0,outer_train,306ed7d31c2554e01005e465,550
0,outer_train,d4d4e639d186d1acfe2feb36,551
0,outer_train,6128c3bc85e185a537492d38,552
0,outer_train,2e8c20a682c6fe6b76faedb6,553
0,outer_train,1668c7bdddc031d5bdf0ebc8,554
0,outer_train,bff18148d733caf4bbd52154,557
0,outer_train,42215e3fb015bace8c26385c,558
0,outer_train,704263dbec8b95085ea8fb7f,559
0,outer_train,09ee2b7ecc004cca1ef0398f,560
0,outer_train,fbd8fafef953bd4b58448c16,561
0,outer_train,3c056581e7d0f513562c5dc5,562
0,outer_train,61a891d26988f674d251ee95,563
0,outer_train,2cdfc71829a74c5c83f6d78a,564
0,outer_train,4869ff1b49bb6f2901efb582,565
0,outer_train,795e3a1aa4869c40c88b6a5c,567
0,outer_train,d5344afae44cee8c072d176f,568
0,outer_train,583dbd920a042c0d3522732a,569
0,outer_train,a020c6ef6903f6a6fd8e3692,571
0,outer_train,a3cef6382aa230e3653a7828,573
0,outer_train,931a3ecb8406033c749c4d7b,574
0,outer_train,7531966797bd2b737a3171f0,575
0,outer_train,b95de708b224e6ac86f8b566,577
0,outer_train,3818eb9c6e28892ce9fe6f0f,578
0,outer_train,4ec73e8488f9b8b5c54f35da,579
0,outer_train,8afae10ba35b9de8e46a3584,580
0,outer_train,e0bb73d2b74da26414317f04,582
0,outer_train,12ee0e469d32d116158cc0a8,583
0,outer_train,ab7f07707056747006c30e3b,584
0,outer_train,b88c431efd194d288b2ce6d5,586
0,outer_train,e736e4684fbfb0a8216d872f,587
0,outer_train,4a2381da9e26e648324b4f0f,588
0,outer_train,153d5f89a417be303634fc62,591
0,outer_train,82eb0d3498ec167f1817f327,592
0,outer_train,02126ab9aaba51b86aff91c6,595
0,outer_train,a6fb2cd72a1ff0502c96250d,597
0,outer_train,5edc2596afa94b26a5c73e0f,598
0,outer_train,e007874301463e5def95599a,599
0,outer_train,0e2ad4467cdf4c49ebbd4401,600
0,outer_train,5815caeb3b99b5e30a6dfc5d,601
0,outer_train,3b637534ec553f8dd0c862b9,603
0,outer_train,f452e5441ede9e55be129a96,605
0,outer_train,f743560800c4b57ffba48c2f,606
0,outer_train,7d39ade826bab1a684e7e85a,607
0,outer_train,5dc087cc0e9fd26cf7d1e68b,608
0,outer_train,5cc31c333f9568b880f0eeba,609
0,outer_train,1b10c85d24b98f4711a46202,610
0,outer_train,352c8eefb106edae37bab066,611
0,outer_train,982bf2c30bf7b72e1f4a048e,612
0,outer_train,c9a1578e765bd8a2e7947f04,613
0,outer_train,5b4cf6d819995c114800466f,614
0,outer_train,195c283f58feff13d6f1a894,615
0,outer_train,ea5234a2daad0d379ce2a46b,616
0,outer_train,c5ebabdbc6a16d65a25fd863,617
0,outer_train,0514876d806373990d742d44,618
0,outer_train,fda31c7fca0a734fff0025d3,619
0,outer_train,f8974fe9f75b76ff0546c90f,620
0,outer_train,969444fd1bedd84c5e27eabc,622
0,outer_train,fb18b3b813b44ad7ec777c61,623
0,outer_train,8fbe9ed66bf5153233979e58,624
0,outer_train,c2ec1ddc9f643d3661ee6454,625
0,outer_train,a85b13da27b5f799210fe5d8,626
0,outer_train,8888ccbdac9d4c50d5dad2a6,628
0,outer_train,9f3b2cd7bb1e90563b29426b,629
0,outer_train,fe924f873ac0834124e93536,630
0,outer_train,29f9aade8ee1503a1db59765,632
0,outer_train,014862a8df939c8a9544f17e,634
0,outer_train,f26aa86e9ef6c4d16045cb54,635
0,outer_train,dbd4b3360f5f153fcc6d9e8c,636
0,outer_train,7421d9f4a8369528722e8c72,637
0,outer_train,dcf07a69863c2bc7d55c82ba,638
0,outer_train,a39700ded468076008d84ed5,639
0,outer_train,23a8261970c78ffd960b6b9f,641
0,outer_train,92f9f0afe84ceca07b1fe28d,642
0,outer_train,723beaf65f235553891e351b,643
0,outer_train,6fafafdc2945300748ff7a7a,644
0,outer_train,455515cc40392d2e71073c2d,645
0,outer_train,6616394cee532d0a91e893b9,646
0,outer_train,06a138b293efcb0adb9a43c8,647
0,outer_train,dbb49210dbde1670d516b99b,648
0,outer_validation,e4fa008ec6e0359a99ddc9e0,13
0,outer_validation,51347524486732c735767628,22
0,outer_validation,42079209bbf738d55278bc6b,26
0,outer_validation,3fefe2982e01f3ef188b2008,28
0,outer_validation,0c5a9b8ef7e95658cb75f712,29
0,outer_validation,3d1557740744930b56026202,30
0,outer_validation,fc567b31839fb5428ff559f3,31
0,outer_validation,ff58b499aaa43f1d0e3bb5a7,35
0,outer_validation,68fea513d4ecc8b97d0767a3,42
0,outer_validation,c335d606432d24bf92be4014,48
0,outer_validation,1c223450c00e1b9070781c64,50
0,outer_validation,1ee1757d3e620ed47197c5db,53
0,outer_validation,5a99adeafae5b9eddd0cc3b9,59
0,outer_validation,365ccdcd104487ffede81490,77
0,outer_validation,cf242c66081051791a71b6b6,86
0,outer_validation,d0ef336fafc7d648af694564,88
0,outer_validation,472ff1eded83adc5c4db1893,94
0,outer_validation,927607fa6e69011ab66f1c32,98
0,outer_validation,62f415f38020908328b1a496,108
0,outer_validation,db3e7e5c8a01509a66d2d9ae,115
0,outer_validation,d713ac51d45684554604df53,119
0,outer_validation,2e2531dd8682f39a16d40364,120
